Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
231.6048126220703,231.98275293866183,228.49182822914253,230.20248468460477,90152800
233.7829132080078,234.29015208323423,232.06231657216094,232.06231657216094,45986200
233.6536102294922,234.40949083683986,232.53970008294309,233.19611792325418,33498400
236.04058837890625,236.51797629056327,232.698842645531,233.5342752849028,28481400
238.2882843017578,239.4817615684827,235.8714939748314,235.98089694287458,48137100
241.3316650390625,241.44106801091166,237.60203896586935,238.5070985351772,38861000
241.68972778320312,242.78375758332757,239.9392952788925,241.55048900644988,44383900
241.7195587158203,243.21140922639395,240.81451427308068,242.6644095132275,40033900
241.52061462402344,243.3008978165427,240.76474926753374,241.5902415892206,36870600
245.40940856933594,245.89675186527563,240.43657354260168,240.516140724136,44649200
246.4238739013672,246.861485816723,244.0070681600661,245.54865007065558,36914800
245.1508026123047,249.43738355757404,244.92204129682997,246.61281718111218,45205800
246.6128387451172,247.3885997871069,244.34521203481492,245.54864477609476,32777500
246.7819061279297,247.9355922748061,244.90217516923994,246.47359279661413,33155300
249.6761016845703,250.01426601000418,246.30452004436617,246.64268436980004,51694800
252.1028289794922,252.45093348613432,248.42293425963442,248.72130738305802,51356400
246.7023468017578,252.89849494785605,246.39403346062903,250.7900177691265,56774100
248.43287658691406,250.6308762664829,245.7475488049507,246.15532490458142,60882300
253.10736083984375,253.6145845456153,244.35516822034685,246.69239156062656,147495300
253.8831329345703,254.2610580907384,252.07301363460223,253.38584941381717,40858800
256.7972412109375,256.80716624287646,253.90303208844082,254.101957652135,23234700
257.61273193359375,258.6868812844183,256.23029959445824,256.78725468311694,27237100
254.2013702392578,257.29448932345014,251.68511699924173,256.42919055718573,42355300
250.8297882080078,252.1227283114492,249.38766912858338,250.85962400320443,35557500
249.05946350097656,251.90392569582917,248.07483671879714,251.0684930674946,39480700
242.52516174316406,247.74663833648884,240.50619200781614,247.57754859678104,55740700
242.03781127929688,242.853348279154,240.57579666249651,242.03781127929688,40244100
243.66891479492188,245.98625772407811,241.87869116125097,242.98266113735735,45045600
240.8940887451172,244.21593900697974,240.03876048613398,241.6598944370817,40856000
241.38140869140625,242.38593107741448,238.74581220273618,240.6056476428208,37628900
235.5631866455078,238.85520080045117,231.73409784256125,238.70600665338932,61710900
233.12649536132812,233.39503269669683,228.47192915300568,232.2612269401141,49630700
232.0125732421875,234.83713969366363,231.2069764534674,233.47458784982285,39435300
236.57763671875,237.66172623332486,233.15632396556444,233.36518970349533,39832000
227.0198516845703,236.7168796666606,226.79110553013876,236.06047699847062,71759100
228.7305145263672,231.0279618693864,227.2386640256131,230.85888730040747,68488300
221.43040466308594,223.20073277609362,218.18812158355374,222.78301644137267,98070400
222.61392211914062,222.90233985709415,218.59586314481808,218.59586314481808,64126500
